㛑:;21051.010	同𡛝。
㛝:;21051.060	集韻、博蓋切。
㛕:;21052.040	集韻、乙及切。又、遏合切、同姶。
㛎:;21052.050	集韻、兩擧切。
㛜:;21052.130	集韻、夷周切。
㛛:;21052.140	同娠。
㛓:;21053.030	集韻、香依切。
㛗:;21053.050	說文「从女、坐聲」。
㛔:;21053.100	集韻、敷容切、同妦。又、蒲蒙切。
㛙:;21053.120	集韻、斯人切。
㛚:;21054.130	集韻、吐孔切。又、尹竦切。
㛖:;21055.010	集韻、蘇禾切。
㛬:;21055.050	集韻、力竹切。
㛭:;21056.020	集韻、思積切。
㛦:;21056.070	集韻、盧感切。好皃。
㛫:;21057.020	集韻、先的切。（當爲21058.020）
㛪:;21057.030	說文「从女、奄聲」。
㛧:;21059.010	廣韻、謨敢切。
㛥:;21059.030	說文「从女、沓聲」。
㛩:;21061.050	集韻、佇六切。
㛨:;21061.060	字彙、丘仰切。
㜂:;21063.080	集韻、方容切。
㛸:;21063.090	同𡣈。
㛾:;21064.110	改併四聲篇海所引搜眞玉鏡、音咸。
㛲:;21064.150	同髪。
㛻:;21064.160	集韻、空媧切。
㛱:;21066.010	廣韻、烏賄切。集韻、烏回切。
㛶:;21066.050	廣韻、他旦切。
㛷:;21066.090	集韻、堅奚切。
㛼:;21066.110	說文「从女、臿聲」。
㛹:;21066.150	廣韻、房連切。
㜒:;21066.160	集韻、研計切。
㜃:;21066.210	改併四聲篇海所引龍龕手鑑、音戀。
㛵:;21067.040	集韻、蚩承切。
㜄:;21068.010	字彙補、音尋。
㛯:;21068.050	廣韻、芳万切、嬎。改併四聲篇海所引餘文、音娩、同娩。字彙、追萬切。
㛺:;21068.120	集韻、烏含切。
㛳:;21068.140	廣韻、餘制切。
㛮:;21069.050	同嫂。
㛽:;21069.060	同姍。正字通「㛽、古文姍或从宩聲」。
㛰:;21069.120	同婚。
㛴:;21070.060	同惱。
㜇:;21070.110	說文「从女、恚聲」。
㜓:;21071.030	廣韻、都合切
㜕:;21071.070	集韻、陵延切。同連。
㜏:;21071.170	說文「妘、籒文妘从員」。
㜐:;21071.200	集韻、殊遇切。
㜎:;21072.090	說文「从女、奚聲」。
㜋:;21072.110	集韻、伊昔切。
㜍:;21073.020	集韻、徒郎切。
㜅:;21073.040	說文「从女、畜聲」。
㜆:;21073.070	集韻、彌計切。
㜑:;21073.100	字彙補、同婆。
㜊:;21074.060	廣韻、知演切。
㜈:;21074.110	集韻、莫卜切。
㜉:;21074.160	集韻、於容切。
㜜:;21075.060	同傲。
㜖:;21075.120	集韻、財勞切。
㜞:;21075.130	集韻、七豔切。
㜛:;21076.030	同媆。
㜘:;21076.130	說文「从女、虘聲」。
㜢:;21077.041	?
㜠:;21077.090	集韻、倉回切。
㜡:;21077.120	集韻、七恭切。
㜝:;21077.150	說文「从女、酓聲」。
㜙:;21077.180	集韻、盧谷切。
㜚:;21078.090	龍龕手鑑、所六反。舂人。
㜗:;21078.170	說文「从女、參聲」。
㜤:;21080.020	說文「从女、覃聲」。
㜧:;21080.040	同𡡕。
㜥:;21080.180	集韻、莫佳切。
㜣:;21082.080	說文「从女、然聲」。
㜦:;21082.160	集韻、徐心切。
㜨:;21083.010	集韻、尼皆切。
㜩:;21084.100	集韻、於到切。
㜫:;21084.110	同媄。
㜪:;21085.030	玉篇、色臻切。同嫀。
㜯:;21086.010	集韻、虛其切。
㜮:;21086.040	說文「从女、監聲」。
㜱:;21088.190	集韻、職日切。
㜰:;21089.050	廣韻、以灼切、又、書藥切。
㜴:;21089.060	改併四聲篇海所引奚韻、毛鄧切。
㜵:;21089.170	同㒟。
㜳:;21089.180	廣韻、戸乖切。
㜲:;21089.190	同嬴。
㜸:;21090.030	同孽。
㜷:;21090.160	廣韻、武移切。集韻、息淺切。
㜹:;21090.210	集韻、權俱切。
䶯:;21091.030	玉篇、苦危切。
㜺:;21091.070	說文「从女、贊切」。
㜼:;21092.090	同姪。
㜻:;21092.100	同孌。
㓜:;21093.080	幼譌字。
㡫:;21096.010	說文「从弦省、曷聲」。
㡭:;21096.040	同繼。
㡮:;21097.040	玉篇、巨迄切。
㺫:;21101.060	同玌。
㺪:;21101.070	同璞。
㺩:;21101.110	玉篇、巨幼切。篇海類編、音求。
㺨:;21101.130	說文「从玉、厶聲。讀與私同」。
㺮:;21102.020	同玗。
㺬:;21102.120	同珙。
㺭:;21102.160	玉篇、借里切。
㺰:;21103.060	同瑡。改併四聲篇海所引川篇、音師。
㺴:;21103.080	廣韻、博拔切。
㺳:;21104.030	同玫。
㺵:;21104.160	玖譌字。
㺲:;21105.060	集韻、女久切。
㺱:;21105.110	集韻、如蒸切。
㺷:;21105.170	同珬。
㺺:;21106.050	同瑁。說文「㺺、古文省」。段氏改作𤣽。
㺸:;21107.050	改併四聲篇海所引奚韻、皮榮切。
㺹:;21109.050	廣韻、皮變切。
㺿:;21110.020	說文「从玉、𦣝聲」。
㻀:;21111.030	廣韻、羊朱切。
㻁:;21111.060	同瓌。
㻄:;21111.090	同寳（寶）。
㻈:;21111.141	?
㻂:;21114.010	集韻、旁經切。
㻃:;21114.100	說文「从曲、玉聲」。
㻋:;21115.020	同㻝。
㻎:;21115.050	同瑟。
㻉:;21115.080	龍龕手鑑、音步。
㻍:;21117.050	廣韻、五乎切。
㻌:;21118.010	廣韻、他胡切、又集韻、同都切。
㻊:;21118.050	同璊。
㻓:;21120.060	集韻、甾尤切。
㻒:;21122.040	廣韻、渠殞切。
㻔:;21122.050	龍龕手鑑、丁果反。
㻑:;21122.060	集韻、居悸切。
㻖:;21124.060	集韻、待戴切。
㻕:;21124.080	集韻、渠勿切。
㻗:;21124.150	同琲。
㻡:;21125.080	史記司馬貞索隱、音薛。元曲選臧懋循音釋、音迭。
㻝:;21125.100	說文「从玉、剌聲」。
㻟:;21125.130	集韻、旬爲切。
㻠:;21128.090	集韻、陁沒切。
㻞:;21128.120	廣韻、卜巾切。集韻、逋閑切。
㻪:;21131.011	?
㻧:;21132.030	同𤧮（𤤸）。
㻰:;21133.020	同璏。
㻬:;21134.110	廣韻、他胡切。
㻯:;21134.120	同㻬。
㻲:;21135.020	龍龕手鑑、力主反。
㻫:;21135.030	同珌。
㻱:;21135.120	字彙補、音未詳。逸周書・孔晁注「㻱、環以自厚也。又、資治通鑑・胡三省注、音津、「與璡同」。
㻮:;21135.130	同璨。
㻭:;21135.140	同璱。
㻷:;21137.040	廣韻、紀力切。
㻸:;21137.060	說文「从玉、朁聲」。
㻶:;21137.160	廣韻、鄙密切。
㻽:;21137.170	玉篇、似睡切。集韻、旬宣切、同璿。
㻵:;21138.130	集韻、仕諫切。
㻹:;21139.030	改併四聲篇海所引類篇、許緣切。
㻺:;21139.040	集韻、狼狄切。
㼂:;21139.060	同璺。
㻿:;21141.020	廣韻、市玉切。
㻾:;21142.140	廣韻、於容切。
㼇:;21145.020	同瓗。正字通「俗瓗字」。
㼆:;21145.091	?
㼄:;21145.120	同璣。
㼈:;21147.010	音luo2。珂㼈版卽collotype。
㭁:;21156.070	說文「从木、乃聲」。
㭂:;21160.030	說文「从木、小聲」。
㭄:;21162.010	集韻、思晉切。
㭃:;21163.050	同綱。說文「㭃、古文綱」。
㭋:;21163.060	同棒。
㭉:;21164.060	說文「从木𦫳。象形」。
㭎:;21170.030	棡簡化字。
㭌:;21170.090	同桙。集韻「桙、器名。或省」。
㭊:;21171.030	同析。廣韻、析俗字。
㭈:;21175.050	廣韻、古穴切。
㭇:;21176.030	集韻、兪絹切。
㭑:;21176.060	廣韻、莫貝切。
㭕:;21177.010	說文「从木、去聲」。
䂞:;21180.030	同柘。
㭒:;21183.070	說文「从木、㠯聲」。
㭔:;21186.060	說文「从木、乎聲」。
㭓:;21191.050	集韻、皮變切。同閞。
㭢:;21193.030	篇海類編、音馨。
㭜:;21193.040	廣韻、如融切。
㭙:;21194.010	說文「从木、特省聲」。
㭟:;21195.040	同拲。說文「㭟、拲或从木」。
㭝:;21195.050	廣韻、巨鳩切。集韻、於候切、同𣓕。
㭨:;21197.060	同椰。
㭞:;21198.030	改併四聲篇海所引類篇、音劣。
㭠:;21200.010	廣韻、蘇典切。
㭚:;21200.060	廣韻、力擧切。
㭡:;21201.080	集韻、思計切。集韻、異晉切。
㭛:;21201.100	廣韻、匹卦切。集韻、必駕切。
㭘:;21202.060	說文「从木、合聲」。
㭯:;21210.040	廣韻、陟葉切。集韻、的協切。
㭪:;21210.100	篇海類編、芳無切。
㭱:;21210.110	同匣。
㭬:;21212.060	椓譌字。
㭭:;21214.080	廣韻、百鎋切。集韻、布拔切、同朳。類篇、兵廢切。廣韻、方結切、集韻、必結切。
㭫:;21217.050	廣韻、昨禾切。集韻、徂丸切、同菆。
㭲:;21217.070	同极。
㭩:;21218.070	說文「从木、寽聲」。
㭮:;21222.080	類篇、子末切。正字通、讀若昝。
㮇:;21223.040	廣韻、他念切、同栝。
㮋:;21228.070	同栯。
㮈:;21228.081	?
㭺:;21228.100	廣韻、衣儉切。集韻、於贍切。集韻、烏含切、同𣚖。
㭻:;21231.060	同棠。
㮂:;21231.100	說文「从木、具聲」。
㭿:;21232.050	廣韻、五剛切。
㭼:;21232.090	廣韻、他合切、又徒合切。
㮃:;21233.050	廣韻、於爲切。集韻、儒隹切、同桵。
㮅:;21234.010	廣韻、職追切。
㮁:;21235.040	廣韻、胡茅切。
㮆:;21235.070	同𣡌。
㭽:;21236.140	類篇、典禮切。
㮄:;21237.040	同榜。
㮡:;21238.040	同爟。
㭾:;21240.050	集韻、渠勿切。
㭹:;21240.070	同𢮂。
㮀:;21242.010	集韻、胡南切。類篇、胡讒切、同函。
㭸:;21242.020	集韻、同都切。同梌。
㮖:;21243.040	廣韻、古黠切。
㮏:;21244.040	玉篇、那賴切、同柰。集韻、乃計切。集韻、乃曷切。
㮒:;21245.070	集韻、因蓮切。龍龕手鑑、音因、同禋。
㮎:;21246.040	同盃（杯）。
㮟:;21246.050	改併四聲篇海所引俗字背篇、尼展切。
㮌:;21246.060	同棉。
㮕:;21246.070	廣韻、而兗切、又集韻、人之切、同檽。
㮜:;21246.120	字彙、子郎切。
㮚:;21247.040	廣韻、力質切。同栗。說文。
㮐:;21248.020	說文「从木、省聲」。
㮛:;21249.020	集韻、常支切、同匙。集韻、余支切、同椸。
㮙:;21250.040	廣韻、五各切。
㮔:;21251.020	集韻、昌用切。又、同橦。
㮑:;21251.040	集韻、測洽切。集韻、千遙切。
㮝:;21253.040	說文「从木、郤聲」。
㮢:;21254.010	集韻、胡溝切。
㮞:;21254.160	同楶。說文「从木、咨聲」。
㮍:;21255.050	同牋（箋）。
㮓:;21255.070	同亙（亘）。說文「从木、恆聲」。
㮣:;21257.010	說文「从木、旣聲」。廣韻、古代切、同槪。
㮘:;21258.070	說文「从木、敄聲」。
㮗:;21258.090	集韻、渠巾切、同矜。
㮮:;21259.040	集韻、吉屑切。
㮪:;21260.090	集韻、渠容切。
㮱:;21261.050	集韻、色矜切。
㮦:;21262.030	廣韻、蘇各切、又集韻、色窄切。
㮷:;21263.060	廣韻、古奚切。
㮹:;21263.080	篇海類編、陟里切。
㮨:;21264.010	說文「从木、畟聲」。
㮯:;21264.030	說文「从木、圂聲」。
㮴:;21264.100	同艘。
㮩:;21265.020	說文「从木、息聲」。
㮰:;21265.030	說文「从木、𣬉聲」。
㮬:;21266.060	廣韻、烏紅切。
㮳:;21266.070	集韻、丈忍切。
㮧:;21266.080	集韻、汪胡切。集韻、烏沒切。
㮲:;21267.060	廣韻、楚鳩切。
㮵:;21268.090	集韻、諸延切。
㮸:;21269.040	𠌡譌字。
㮶:;21269.050	廣韻、所角切、同矟。
㮫:;21270.040	廣韻、胡葛切。集韻、下瞎切。集韻、丘瞎切、同𥴭。
㮤:;21270.070	同松。說文「㮤、松或从容」。
㮾:;21270.090	音lang3。地名。在湖南省。
㯁:;21271.080	廣韻、扶來切。
㮥:;21271.100	集韻、部本切。集韻、父遠切、同軬。
㮭:;21271.140	廣韻、胡讒切。同椷。
㮻:;21271.150	同搔。
㯊:;21272.080	廣韻、戶恩切。
㯏:;21273.040	同榖。
㯂:;21275.030	廣韻、當蓋切。
㯄:;21275.060	廣韻、章移切。
㯃:;21275.070	同桼（漆）。
㯈:;21276.030	同樕。
㯌:;21278.060	音chuan2。樄㯌同樄椽。
㯇:;21278.090	同梐。
㯉:;21279.020	同檴。說「从木、虖聲」。
㮿:;21279.060	說文「从木、畢聲」。
㯎:;21283.060	改併四聲篇海所引俗字背篇、奴困切。
㯅:;21283.090	廣韻、符羈切、又符支切。廣韻、邊兮切。
㯆:;21283.100	集韻、所簡切。集韻、所晏切。
㯀:;21284.010	集韻、隨戀切。
㯠:;21284.060	廣韻、苦甸切。
㯐:;21285.080	同橢。
㯍:;21285.090	同槳。
㯘:;21286.070	集韻、苦緩切、同梡。集韻、苦喚切。
㯛:;21287.050	廣韻、戶吳切。
㯦:;21288.010	同棊（棋）。
㯕:;21288.020	說文「从木、斯聲」。
㯣:;21288.090	同棻。
㯜:;21288.110	集韻、秦醉切、同椊。
㯳:;21288.130	同檠。
㯖:;21288.170	同棏。
㯤:;21288.190	集韻、六直切、同棘。
㯬:;21288.200	廣韻、良冉切。
㯟:;21288.210	同麓。
㯥:;21289.020	說文「二東。曹从此」。
㯔:;21292.080	廣韻、楚稅切。
㯚:;21293.020	音ta1。㯚𣝋同榙𣝋。
㯓:;21293.110	廣韻、吐盍切、同榻。集韻、堂練切。
㯡:;21294.020	說文「从桼、包聲」。
㯙:;21295.040	廣韻、直列切。
㯗:;21296.130	集韻、何閒切。
㯢:;21297.010	類篇、直稔切、同𣒁（栚）。
㯞:;21298.030	廣韻、吉椽切。
㯵:;21299.041	?
㯲:;21299.110	廣韻、居蔭切。
㯱:;21300.020	說文「从㯻省、匋省聲」。
㯪:;21300.090	同櫺。
㯫:;21301.050	廣韻、強魚切。
㯭:;21301.060	同櫓。
㯝:;21301.130	說文「从木、喿聲」。
㯰:;21302.010	同植。說文「植、戶植也。㯰、或从置」。
㯮:;21302.040	廣韻、市玉切。
㯶:;21304.030	同椶。
㯯:;21304.060	廣韻、古送切、同㔶、說文「㔶、小桮也。或从木」。類篇、都感切。類篇、郡羽切。
㯻:;21307.110	說文「从束、圂聲」。
㯺:;21308.010	廣韻、胡懺切、同壏。
㯹:;21308.030	檦譌字。
㯷:;21309.090	說文「从木、僕聲」。
㯸:;21311.040	廣韻、卽忍切。
㰇:;21311.171	?
㯾:;21312.110	集韻、臧遭切。
㰆:;21312.120	集韻、步拜切。同韛。
㰁:;21313.050	廣韻、來可切。
㰄:;21313.110	同𣚙。
㰀:;21314.050	集韻、憐題切。
㰃:;21314.080	集韻、彌延切。同檰。
㰅:;21315.070	集韻、丁歷切、同樀。集韻、陟革切、同㭙、又同擿。
㰂:;21315.090	廣韻、式荏切。
㰐:;21315.100	同橢。
㰎:;21315.110	同檇。
㯿:;21316.010	廣韻、良涉切。正字通、落答切。
㰊:;21316.040	廣韻、徐鹽切。
㰖:;21316.080	同欖。
㰌:;21316.140	同榷。
㰉:;21316.150	同榛。
㰋:;21316.160	說文「从木、頻聲」。
㰏:;21317.020	同篙。
㰒:;21317.040	改併四聲篇海所引搜眞玉鏡、音學。
㰍:;21318.020	說文「从木、龍聲」。
㰕:;21318.060	同𣟵。
㰑:;21318.090	改併四聲篇海所引奚韻、所驂切。
㰔:;21322.050	集韻、悉協切。
㰗:;21323.040	改併四聲篇海所引川篇、子六切、同槭。
㰚:;21323.170	廣韻、呂支切、同籬。
㰘:;21323.190	說文「从木、彝聲」。
㰙:;21324.030	集韻、所員切。
㰛:;21324.060	集韻、弋灼切。㰛陽亦作櫟陽。
㩺:;21328.050	同𤿎。
㩻:;21329.070	說文「从危、支聲」。
㩼:;21329.100	廣韻、章移切。
㩽:;21329.140	廣韻、渠羈切、同𢺷。又同勑。又同不。
㩾:;21330.030	廣韻、竹垂切。
㹜:;21333.170	說文「从二犬」。
㹠:;21335.100	同豚。
㹞:;21336.110	說文「从犬、斤聲」。
㹝:;21336.160	同𤜣。
㹟:;21337.040	集韻、古穴切。集韻、古邁切、同獪。
㹤:;21339.010	同怯。說文「㹤、多畏也。从犬、去聲。怯、杜林說、㹤、从心」。
㹨:;21340.040	同狖。
㹧:;21340.050	同𧲱。
㹪:;21341.060	同狦。
㹣:;21341.070	集韻、之戎切。
㹥:;21341.090	說文「从犬、主聲」。
㹡:;21341.100	集韻、胡涓切。
㹦:;21342.070	集韻、丁聊切。
㹢:;21342.080	龍龕手鑑、音加。
㹬:;21343.050	集韻、爽士切。
㹮:;21343.070	廣韻、莫白切、同貘。
㹫:;21343.110	集韻、延知切。
㹭:;21344.050	廣韻、餘制切、同𧳙。
㹶:;21344.100	廣韻、特丁切。
㹯:;21344.130	同貅。
㹷:;21347.080	同狶。
㹲:;21347.140	廣韻、許交切。集韻、許敎切、同𧱐。
㹴:;21347.170	篇海類編、古行切。
㹳:;21348.010	廣韻、五乎切。
㹵:;21348.080	篇海類編、五郢切。
㹱:;21349.020	廣韻、七雀切、又七玉切。(當爲21349.040)。
㹸:;21349.080	同貌。
㹽:;21352.070	說文「从犬、戔聲」。
㹿:;21352.090	集韻、直角切。集韻、陟敎切。
㹺:;21353.090	同狧。
㹻:;21353.110	集韻、烏禾切、同猧。集韻、邕危切。
㺀:;21354.060	龍龕手鑑、奴刀反、同猱。
㹼:;21354.070	廣韻、居六切。
㹾:;21354.080	廣韻、平表切。集韻、巨小切。
㹹:;21354.120	集韻、居行切。
㺃:;21356.070	同狗。
㺂:;21356.120	廣韻、五咸切。集韻、古禫切。
㺄:;21358.120	同狳。又猰㺄同䝟貐。
㺅:;21359.020	同猴。說文「从犬、矦聲」。廣韻作猴。
㺁:;21361.090	廣韻、奴晧切。
㺇:;21362.050	說文「从㹜、𦣝聲」。
㺌:;21363.060	說文「从犬、兼聲」。
㺋:;21363.110	集韻、烏公切。
㺊:;21364.030	廣韻、餘亮切。
㺈:;21364.050	集韻、充之切。
㺓:;21364.141	?
㺏:;21365.050	同䝏。
㺎:;21366.030	同𧴄。
㺒:;21366.110	說文「从犬、翏聲」。
㺑:;21366.140	說文「从犬、參聲」。
㺐:;21366.150	集韻、魯晧切。
㺖:;21367.100	說文「从犬、敢聲」。
㺗:;21368.090	廣韻、充山切。
㺘:;21368.120	集韻、莊陷切。
㺔:;21369.010	廣韻、呼艾切。集韻、吁爲切。
㺕:;21369.020	說文「从犬、番聲」。
㺛:;21370.020	廣韻、之戍切。
㺚:;21370.030	同獺。
㺜:;21371.130	說文「从犬、農聲」。
㺞:;21373.020	廣韻、以諸切。
㺝:;21374.030	廣韻、胡黤切、又下斬切。
㺟:;21375.030	廣韻、直角切、同蠗。
㺠:;21376.050	同狖。
㺦:;21377.010	廣韻、力延切、又丑人切、直閑切。
㺡:;21377.050	同𧴠。
㺢:;21377.060	音huo1。㺢㹢狓、獸名。
㺣:;21378.050	廣韻、許覊切。
㺤:;21378.070	集韻、思廉切。
㺥:;21378.080	廣韻、士咸切。
㺧:;21379.110	同𤣠。
㱙:;21380.020	廣韻、許久切、同朽、說文「朽、㱙或从木」。
㱛:;21381.170	龍龕手鑑、昌兖反、同𣧒。又、同布。
㱜:;21382.030	同𣧖。
㱚:;21382.130	同殘。
㱠:;21383.090	說文「从歺、古聲」。
㱞:;21384.080	廣韻、魚及切。集韻、落合切。
㱟:;21384.110	廣韻、敷羈切、集韻、攀糜切。
㱡:;21386.010	廣韻、山矜切、又色庱切。
㱣:;21387.230	廣韻、吐猥切。
㱢:;21388.040	字彙、魯堂切。
㱥:;21388.060	廣韻、力膺切。廣韻、魯鄧切、用同楞。
㱤:;21388.110	廣韻、先擊切。
㱦:;21389.020	說文「从歺、奇聲」。
㱨:;21390.140	同殮。
㱧:;21390.150	集韻、烏括切。集韻、委遠切。
㱫:;21391.050	同爛。
㱬:;21391.090	廣韻、烏賄切。
㱮:;21391.100	殨簡化字。
㱭:;21391.130	同毈。
㱪:;21391.180	同殙。
㱯:;21392.050	說文「从歺、豈聲」。
㱱:;21392.070	廣韻、胡罪切。
㱲:;21392.080	廣韻、於賜切。
㱰:;21392.120	集韻、子亥切。
㱴:;21392.140	廣韻、疾智切、同骴。
㱳:;21393.020	說文「从歺、莫聲」。
㱵:;21394.060	廣韻、方問切。
㱶:;21394.070	玉篇、蒲行切。集韻、晡橫切。
㱸:;21395.120	廣韻、房益切、又扶歷切。集韻、毗亦切。
㱹:;21396.050	集韻、狼狄切。
㱺:;21396.060	龍龕手鑑、力居反。
㱻:;21396.160	說文「从歺、从羸」。
㦮:;21397.061	?
㦯:;21402.010	同或。
㦱:;21402.030	龍龕手鑑、音我。
㦲:;21402.050	同哉。
㦰:;21403.020	說文「从从持戈」。
㦶:;21405.120	龍龕手鑑、徒結反。
㦵:;21405.160	廣韻、陟輸切。
㦴:;21406.030	集韻、各頟切。
㦷:;21407.030	同勇。
㦸:;21408.010	同戟。
㦹:;21408.170	集韻、余章切。
㦺:;21410.010	廣韻、而蜀切。
㦼:;21411.030	廣韻、色絳切。
㦻:;21412.040	同襲。
㦽:;21413.110	說文「从有、𡿿聲」。
㲋:;21418.020	說文「象形。頭與兔同、足與鹿同」。
㸧:;21420.070	同齦。
㼗:;21421.050	廣韻、特丁切。
㼙:;21422.030	同甃。
㼘:;21422.040	改併四聲篇海所引搜眞玉鏡、音瓦。
㼛:;21422.080	廣韻、戶經切、銒。
㼚:;21423.030	集韻、居郎切。
㼞:;21423.080	集韻、普孟切。集韻、蒲孟切。
㼜:;21423.100	同盎。說文「㼜、盎或从瓦」。
㼟:;21423.120	集韻、薄陌切。廣韻、博陌切。
㼝:;21423.170	同盌。說文「从瓦、夗聲」。
㼠:;21424.020	廣韻、徒河切。
㼥:;21424.080	玉篇、丑口切、又五音集韻、天口切。集韻、苦浩切。
㼦:;21424.090	廣韻、居悚切。
㼢:;21424.100	廣韻、與之切、同瓵。
㼣:;21424.110	集韻、博陌切。
㼩:;21424.140	集韻、時征切。集韻、時正切、同墭。
㼡:;21424.170	廣韻、市朱切。
㼤:;21424.180	廣韻、苦結切。
㼪:;21425.120	廣韻、子協切。
㼨:;21426.030	同𤭙。
㼧:;21426.060	廣韻、徒紅切。
㼭:;21426.080	廣韻、徒念切。
㼬:;21426.100	廣韻、胡耿切。
㼯:;21426.140	廣韻、多貢切。
㼮:;21426.160	廣韻、楚佳切。玉篇、七計切。
㼫:;21426.190	集韻、戶管切。集韻、戶瓦切、同𠿜。集韻、「𠿜、甖大口曰𠿜。或省」。
㼰:;21427.040	說文「从瓦、卑聲」。
㼲:;21428.020	說文「从瓦、耎聲」。
㼱:;21428.040	說文「从北、从皮省、从夐省」。
㼳:;21428.050	廣韻、所景切。
㼵:;21428.060	廣韻、徒禮切。
㼴:;21428.080	廣韻、五口切。
㼷:;21428.090	集韻、淳沿切。集韻、朱遄切、同甎。
㼶:;21429.020	廣韻、羊朱切。
㼹:;21429.050	集韻、枯江切、同𤮊。集韻、呼光切、同𤭉。
㼺:;21430.050	廣韻、徒郎切。
㼸:;21430.080	說文「从瓦、容聲」。
㼼:;21431.010	同瓢。
㼽:;21431.020	說文「从瓦、爽聲」。
㼻:;21431.060	廣韻、藏宗切。
㼾:;21431.090	廣韻、盧谷切。
㽄:;21431.120	廣韻、息移切、又先稽切。
㽁:;21431.150	同鬲。說文「从瓦、厤聲」。
㽂:;21432.020	集韻、悉合切。
㽀:;21432.040	廣韻、直正切。
㽃:;21432.050	廣韻、普官切。
㼿:;21432.060	廣韻、徒紅切。廣韻、之用切。
㽅:;21432.100	同𤮘。
㽆:;21432.160	集韻、都郎切。
㽇:;21433.010	廣韻、胡谷切。
㽉:;21433.070	廣韻、胡懺切。
㽈:;21433.090	廣韻、魚記切。
㽊:;21434.080	集韻、悉協切。
㽌:;21434.130	同𤮷。
㽋:;21434.180	玉篇、力華切。
㱏:;21438.020	同正。說文、古文正。又、集韻、定古作㱏。
㱒:;21441.120	同訶。玉篇、古文訶。
㱔:;21442.010	龍龕手鑑、息邪反。同些。
㭰:;21443.140	說文「从此、束聲」。
㱖:;21443.150	廣韻、秦醉切。
㱕:;21443.180	同歸。說文「歸、……籒文省」。
㱗:;21444.090	玉篇、香幽切。
㱘:;21446.130	同魘。
㪀:;21449.050	篇海類編、音于。
㩿:;21449.070	廣韻、苦骨切。
㪂:;21450.090	集韻、苦骨切。玉篇・廣韻作「㩿」。
㪁:;21450.110	廣韻、巨金切。廣韻、口含切、又丘嚴切。廣韻、丘釅切、又丘广切。集韻、其淹切、同拑。
㪃:;21452.030	廣韻、虛我切。
㪅:;21452.040	同更。說文「从攴、丙聲」。
㪆:;21452.070	廣韻、都禮切。
㪄:;21455.100	集韻、符勿切。
㪈:;21455.130	集韻、涓惠切。
㪇:;21457.060	廣韻、蘇佃切。
㪉:;21457.070	同合。說文「从攴、从合。合亦聲」。
㪎:;21458.080	集韻、失冉切。
㪋:;21458.120	說攵「从攴、旱聲」。
㪊:;21459.040	同𣀆。
㪌:;21459.080	同捅。
㪍:;21460.020	廣韻、蒲沒切、同勃、用同𩣡。又、通悖。
㪔:;21464.030	同散。說文「从攴、从𣏟。𣏟、分㪔之意也」。
㪑:;21464.050	廣韻、於業切。
㪕:;21464.070	集韻、徒了切。集韻、尺約切。
㪙:;21464.090	說文「从攴、果聲」。
㪓:;21464.120	玉篇、丈乖切。
㪒:;21465.010	說文「从攴、兒聲」。
㪏:;21465.020	說文「从攴、卑聲」。
㪗:;21465.070	集韻、他口切。
㪐:;21465.110	廣韻、勒沒切。
㪖:;21465.140	廣韻、盧谷切、又力玉切。
㪚:;21466.010	同散。
㪛:;21469.090	集韻、陟甚切。
㪝:;21469.120	廣韻、郎甸切。
㪞:;21469.160	同𢯾。
㪜:;21469.170	廣韻、初委切、又昌兖切、同揣。廣韻、丁果切、同捶。
㪟:;21470.160	同敦。
㪢:;21471.080	同𢾐。
㪠:;21471.100	集韻、丘咸切、同鵮。玉篇、口陷切。龍龕手鑑、古咸反。
㪡:;21471.130	廣韻、苦蓋切。集韻、丘葛切。
㪣:;21472.080	字彙補、許昭切。玉篇、口交切。
㪥:;21472.160	廣韻、側加切。
㪤:;21475.020	說文「从攴、畢聲」。
㪦:;21476.010	集韻、羊進切。
㪪:;21476.121	?
㪧:;21476.180	集韻、迄及切。
㪨:;21477.030	同繕。
㪩:;21478.040	廣韻、息逐切。同㩋。
㪫:;21479.050	叡譌字。
㪬:;21479.100	廣韻、敕角切。廣韻、直角切。
䲣:;21479.110	䱷簡化字。
㪭:;21480.070	廣韻、落胡切。
㪮:;21480.170	集韻、郎丁切。
䱷:;21481.010	同漁。
㬰:;21485.020	同臾。
㫐:;21486.010	說文「从日匕。匕、合也」。
㫑:;21486.040	同旨。又、龍龕手鑑、音時、同時。
㫒:;21487.030	集韻、居容切。同廾。
㫕:;21487.060	同光。
㫔:;21487.080	龍龕手鑑、古恨反、同艮。
㫓:;21487.120	同氣。
㫗:;21487.220	同厚。
㝵:;21488.050	廣韻、多則切、同得、說文「古文省彳」。廣韻、牛代切、同礙。
㫙:;21488.060	玉篇、附夫切。
㫘:;21489.020	說文「从日、否省聲」。
㸓:;21491.020	同㫘。
㫚:;21493.030	說文「出气詞也。从曰、象气出形」。
㫢:;21499.020	龍龕手鑑、隹句反。字彙補、丘據切、音去、義未詳。
㫜:;21499.110	集韻、儻旱切。
㫛:;21500.070	集韻、古况切。
㫠:;21502.040	㫠怯、水名。字彙補「見佛經。音未詳」。
㫟:;21502.050	玉篇、以專切。
㫝:;21502.080	玉篇、都黎切。
㫡:;21503.050	同冬。
㫤:;21504.010	同昶。
㫞:;21504.080	同㫦。集韻「㫦、日色。或从𠬢」。
㫩:;21506.010	同春。
㫮:;21507.031	?
